stock,date,price
ZTS,12-01-2016,44.97
ZTS,13-01-2016,43.25
ZTS,14-01-2016,44.13
ZTS,15-01-2016,43.38
ZTS,19-01-2016,43.19
ZTS,20-01-2016,43.79
ZTS,21-01-2016,43.08
ZTS,22-01-2016,43.4
ZTS,25-01-2016,43.2
ZTS,26-01-2016,43.87
ZTS,27-01-2016,43.15
ZTS,28-01-2016,42.84
ZTS,29-01-2016,43.05
ZTS,01-02-2016,42.96
ZTS,02-02-2016,41.72
ZTS,03-02-2016,41.31
ZTS,04-02-2016,41.54
ZTS,05-02-2016,40.91
ZTS,08-02-2016,40.19
ZTS,09-02-2016,39.86
ZTS,10-02-2016,39.33
ZTS,11-02-2016,39.36
ZTS,12-02-2016,40.43
ZTS,16-02-2016,40.43
ZTS,17-02-2016,41.8
ZTS,18-02-2016,42.02
ZTS,19-02-2016,41.83
ZTS,22-02-2016,42.77
ZTS,23-02-2016,42.37
ZTS,24-02-2016,42.37
ZTS,25-02-2016,42.9
ZTS,26-02-2016,42.36
ZTS,29-02-2016,41.06
ZTS,01-03-2016,42.1
ZTS,02-03-2016,41.72
ZTS,03-03-2016,41.08
ZTS,04-03-2016,40.8
ZTS,07-03-2016,41.2
ZTS,08-03-2016,40.23
ZTS,09-03-2016,40.46
ZTS,10-03-2016,39.91
ZTS,11-03-2016,41.87
ZTS,14-03-2016,41.31
ZTS,15-03-2016,40.72
ZTS,16-03-2016,40.46
ZTS,17-03-2016,39.72
ZTS,18-03-2016,40.86
ZTS,21-03-2016,41.62
ZTS,22-03-2016,42.75
ZTS,23-03-2016,42.64
ZTS,24-03-2016,42.48
ZTS,28-03-2016,42.18
ZTS,29-03-2016,43.12
ZTS,30-03-2016,44.02
ZTS,31-03-2016,44.33
ZTS,01-04-2016,44.99
ZTS,04-04-2016,45.76
ZTS,05-04-2016,45.85
ZTS,06-04-2016,47.27
ZTS,07-04-2016,47.19
ZTS,08-04-2016,46.94
ZTS,11-04-2016,46.67
ZTS,12-04-2016,47.01
ZTS,13-04-2016,47.5
ZTS,14-04-2016,47.67
ZTS,15-04-2016,48.11
ZTS,18-04-2016,48.57
ZTS,19-04-2016,48.56
ZTS,20-04-2016,48.47
ZTS,21-04-2016,48.44
ZTS,22-04-2016,48.64
ZTS,25-04-2016,47.32
ZTS,26-04-2016,47.61
ZTS,27-04-2016,47.46
ZTS,28-04-2016,47.19
ZTS,29-04-2016,47.03
ZTS,02-05-2016,48.03
ZTS,03-05-2016,48.15
ZTS,04-05-2016,47.05
ZTS,05-05-2016,48.24
ZTS,06-05-2016,47.34
ZTS,09-05-2016,47.5
ZTS,10-05-2016,46.56
ZTS,11-05-2016,46
ZTS,12-05-2016,46.25
ZTS,13-05-2016,46.39
ZTS,16-05-2016,46.77
ZTS,17-05-2016,46.5
ZTS,18-05-2016,46.96
ZTS,19-05-2016,46.43
ZTS,20-05-2016,47.06
ZTS,23-05-2016,46.4
ZTS,24-05-2016,47.29
ZTS,25-05-2016,47
ZTS,26-05-2016,47.33
ZTS,27-05-2016,47.18
ZTS,31-05-2016,47.42
ZTS,01-06-2016,47.85
ZTS,02-06-2016,48.13
ZTS,03-06-2016,47.93
ZTS,06-06-2016,48.41
ZTS,07-06-2016,48.35
ZTS,08-06-2016,48.45
ZTS,09-06-2016,48.14
ZTS,10-06-2016,47.39
ZTS,13-06-2016,46.19
ZTS,14-06-2016,47.19
ZTS,15-06-2016,47.22
ZTS,16-06-2016,47.26
ZTS,17-06-2016,46.44
ZTS,20-06-2016,46.91
ZTS,21-06-2016,47.29
ZTS,22-06-2016,47.33
ZTS,23-06-2016,47.9
ZTS,24-06-2016,46.51
ZTS,27-06-2016,45.42
ZTS,28-06-2016,46.42
ZTS,29-06-2016,47.24
ZTS,30-06-2016,47.46
ZTS,01-07-2016,47.45
ZTS,05-07-2016,47.5
ZTS,06-07-2016,48.09
ZTS,07-07-2016,47.69
ZTS,08-07-2016,48.5
ZTS,11-07-2016,48.29
ZTS,12-07-2016,48.87
ZTS,13-07-2016,49.19
ZTS,14-07-2016,49.98
ZTS,15-07-2016,49.68
ZTS,18-07-2016,49.72
ZTS,19-07-2016,49.37
ZTS,20-07-2016,50.25
ZTS,21-07-2016,50.14
ZTS,22-07-2016,50.26
ZTS,25-07-2016,49.99
ZTS,26-07-2016,49.92
ZTS,27-07-2016,49.85
ZTS,28-07-2016,50.06
ZTS,29-07-2016,50.47
ZTS,01-08-2016,50.4
ZTS,02-08-2016,49.72
ZTS,03-08-2016,51.21
ZTS,04-08-2016,51.41
ZTS,05-08-2016,51.09
ZTS,08-08-2016,50.8
ZTS,09-08-2016,50.93
ZTS,10-08-2016,51.81
ZTS,11-08-2016,52.07
ZTS,12-08-2016,51.98
ZTS,15-08-2016,52.38
ZTS,16-08-2016,52.09
ZTS,17-08-2016,52.3
ZTS,18-08-2016,52.29
ZTS,19-08-2016,52.54
ZTS,22-08-2016,51.23
ZTS,23-08-2016,51.25
ZTS,24-08-2016,50.63
ZTS,25-08-2016,50.47
ZTS,26-08-2016,50.76
ZTS,29-08-2016,50.76
ZTS,30-08-2016,50.75
ZTS,31-08-2016,51.1
ZTS,01-09-2016,51.11
ZTS,02-09-2016,51.26
ZTS,06-09-2016,51.29
ZTS,07-09-2016,52.04
ZTS,08-09-2016,51.41
ZTS,09-09-2016,50.39
ZTS,12-09-2016,51.15
ZTS,13-09-2016,50.32
ZTS,14-09-2016,50.55
ZTS,15-09-2016,50.72
ZTS,16-09-2016,50.51
ZTS,19-09-2016,50.32
ZTS,20-09-2016,50.6
ZTS,21-09-2016,51.06
ZTS,22-09-2016,51.63
ZTS,23-09-2016,51.51
ZTS,26-09-2016,51.21
ZTS,27-09-2016,51.87
ZTS,28-09-2016,51.75
ZTS,29-09-2016,51.02
ZTS,30-09-2016,52.01
ZTS,03-10-2016,52.36
ZTS,04-10-2016,52.31
ZTS,05-10-2016,52.18
ZTS,06-10-2016,51.65
ZTS,07-10-2016,51.85
ZTS,10-10-2016,52.69
ZTS,11-10-2016,50.96
ZTS,12-10-2016,51.42
ZTS,13-10-2016,51.02
ZTS,14-10-2016,50.18
ZTS,17-10-2016,50.03
ZTS,18-10-2016,51.06
ZTS,19-10-2016,51.11
ZTS,20-10-2016,51.3
ZTS,21-10-2016,50.94
ZTS,24-10-2016,51.03
ZTS,25-10-2016,49.99
ZTS,26-10-2016,48.77
ZTS,27-10-2016,48.77
ZTS,28-10-2016,48.56
ZTS,31-10-2016,47.8
ZTS,01-11-2016,47.25
ZTS,02-11-2016,50.11
ZTS,03-11-2016,48.95
ZTS,04-11-2016,49.94
ZTS,07-11-2016,49.98
ZTS,08-11-2016,50.33
ZTS,09-11-2016,51
ZTS,10-11-2016,51.09
ZTS,11-11-2016,50.61
ZTS,14-11-2016,48.96
ZTS,15-11-2016,49.15
ZTS,16-11-2016,48.84
ZTS,17-11-2016,49.21
ZTS,18-11-2016,49.89
ZTS,21-11-2016,50
ZTS,22-11-2016,49.63
ZTS,23-11-2016,50.18
ZTS,25-11-2016,50.18
ZTS,28-11-2016,50.15
ZTS,29-11-2016,50.45
ZTS,30-11-2016,50.38
ZTS,01-12-2016,49.16
ZTS,02-12-2016,49.1
ZTS,05-12-2016,49.82
ZTS,06-12-2016,50.22
ZTS,07-12-2016,51.26
ZTS,08-12-2016,51.68
ZTS,09-12-2016,51.89
ZTS,12-12-2016,50.92
ZTS,13-12-2016,51.05
ZTS,14-12-2016,50.84
ZTS,15-12-2016,52.32
ZTS,16-12-2016,52.46
ZTS,19-12-2016,52.39
ZTS,20-12-2016,53.1
ZTS,21-12-2016,53.12
ZTS,22-12-2016,53.26
ZTS,23-12-2016,53.78
ZTS,27-12-2016,53.72
ZTS,28-12-2016,53.44
ZTS,29-12-2016,53.62
ZTS,30-12-2016,53.53
ZTS,03-01-2017,53.59
ZTS,04-01-2017,54.11
ZTS,05-01-2017,53.93
ZTS,06-01-2017,54.1
ZTS,09-01-2017,53.95
ZTS,10-01-2017,53.93
ZTS,11-01-2017,53.31
ZTS,12-01-2017,53.39
ZTS,13-01-2017,53.74
ZTS,17-01-2017,53.22
ZTS,18-01-2017,53.3
ZTS,19-01-2017,53.5
ZTS,20-01-2017,53.97
ZTS,23-01-2017,53.75
ZTS,24-01-2017,53.78
ZTS,25-01-2017,54
ZTS,26-01-2017,53.84
ZTS,27-01-2017,54.65
ZTS,30-01-2017,54.27
ZTS,31-01-2017,54.94
ZTS,01-02-2017,55.32
ZTS,02-02-2017,55.7
ZTS,03-02-2017,55.92
ZTS,06-02-2017,55.77
ZTS,07-02-2017,55.98
ZTS,08-02-2017,55.96
ZTS,09-02-2017,55.96
ZTS,10-02-2017,55.73
ZTS,13-02-2017,55.14
ZTS,14-02-2017,55.02
ZTS,15-02-2017,55.15
ZTS,16-02-2017,52.78
ZTS,17-02-2017,52.51
ZTS,21-02-2017,53.47
ZTS,22-02-2017,53.38
ZTS,23-02-2017,53.58
ZTS,24-02-2017,53.88
ZTS,27-02-2017,53.83
ZTS,28-02-2017,53.31
ZTS,01-03-2017,53.89
ZTS,02-03-2017,53.37
ZTS,03-03-2017,53.42
ZTS,06-03-2017,53.08
ZTS,07-03-2017,53.07
ZTS,08-03-2017,53
ZTS,09-03-2017,53.69
ZTS,10-03-2017,53.34
ZTS,13-03-2017,53.56
ZTS,14-03-2017,53.42
ZTS,15-03-2017,54.28
ZTS,16-03-2017,54.43
ZTS,17-03-2017,54
ZTS,20-03-2017,54.28
ZTS,21-03-2017,53.39
ZTS,22-03-2017,53.87
ZTS,23-03-2017,53.8
ZTS,24-03-2017,53.85
ZTS,27-03-2017,53.97
ZTS,28-03-2017,54.16
ZTS,29-03-2017,53.82
ZTS,30-03-2017,53.47
ZTS,31-03-2017,53.37
ZTS,03-04-2017,53.17
ZTS,04-04-2017,52.65
ZTS,05-04-2017,52.67
ZTS,06-04-2017,52.67
ZTS,07-04-2017,52.54
ZTS,10-04-2017,52.74
ZTS,11-04-2017,52.85
ZTS,12-04-2017,53.22
ZTS,13-04-2017,53.1
ZTS,17-04-2017,53.5
ZTS,18-04-2017,53.55
ZTS,19-04-2017,53.85
ZTS,20-04-2017,54.29
ZTS,21-04-2017,54.19
ZTS,24-04-2017,54.99
ZTS,25-04-2017,55.12
ZTS,26-04-2017,55.57
ZTS,27-04-2017,56.46
ZTS,28-04-2017,56.11
ZTS,01-05-2017,56.28
ZTS,02-05-2017,56.47
ZTS,03-05-2017,55.59
ZTS,04-05-2017,58.87
ZTS,05-05-2017,59.47
ZTS,08-05-2017,58.81
ZTS,09-05-2017,59.43
ZTS,10-05-2017,59.9
ZTS,11-05-2017,59.72
ZTS,12-05-2017,59.88
ZTS,15-05-2017,60
ZTS,16-05-2017,60.33
ZTS,17-05-2017,59.73
ZTS,18-05-2017,59.91
ZTS,19-05-2017,60.31
ZTS,22-05-2017,60.31
ZTS,23-05-2017,61.43
ZTS,24-05-2017,62.3
ZTS,25-05-2017,62.58
ZTS,26-05-2017,62.61
ZTS,30-05-2017,62.26
ZTS,31-05-2017,62.28
ZTS,01-06-2017,62.64
ZTS,02-06-2017,62.5
ZTS,05-06-2017,62.67
ZTS,06-06-2017,62.98
ZTS,07-06-2017,63.26
ZTS,08-06-2017,62.58
ZTS,09-06-2017,62.59
ZTS,12-06-2017,61.85
ZTS,13-06-2017,61.96
ZTS,14-06-2017,62.23
ZTS,15-06-2017,62.39
ZTS,16-06-2017,62.55
ZTS,19-06-2017,63.03
ZTS,20-06-2017,63
ZTS,21-06-2017,63
ZTS,22-06-2017,63.51
ZTS,23-06-2017,62.78
ZTS,26-06-2017,62.72
ZTS,27-06-2017,62.76
ZTS,28-06-2017,62.95
ZTS,29-06-2017,62.5
ZTS,30-06-2017,62.38
ZTS,03-07-2017,62.67
ZTS,05-07-2017,62.55
ZTS,06-07-2017,61.79
ZTS,07-07-2017,62.59
ZTS,10-07-2017,62.47
ZTS,11-07-2017,62.21
ZTS,12-07-2017,62.56
ZTS,13-07-2017,63.05
ZTS,14-07-2017,63.35
ZTS,17-07-2017,63.07
ZTS,18-07-2017,62.46
ZTS,19-07-2017,62.42
ZTS,20-07-2017,62.75
ZTS,21-07-2017,63.16
ZTS,24-07-2017,63.29
ZTS,25-07-2017,61.28
ZTS,26-07-2017,62.06
ZTS,27-07-2017,62.01
ZTS,28-07-2017,62.21
ZTS,31-07-2017,62.52
ZTS,01-08-2017,62.12
ZTS,02-08-2017,61.54
ZTS,03-08-2017,62.28
ZTS,04-08-2017,62.12
ZTS,07-08-2017,61.83
ZTS,08-08-2017,60
ZTS,09-08-2017,60.81
ZTS,10-08-2017,59.74
ZTS,11-08-2017,59.73
ZTS,14-08-2017,60.74
ZTS,15-08-2017,61.03
ZTS,16-08-2017,61.5
ZTS,17-08-2017,60.9
ZTS,18-08-2017,60.75
ZTS,21-08-2017,61.35
ZTS,22-08-2017,61.6
ZTS,23-08-2017,61.36
ZTS,24-08-2017,61.39
ZTS,25-08-2017,61.33
ZTS,28-08-2017,61.54
ZTS,29-08-2017,61.5
ZTS,30-08-2017,61.94
ZTS,31-08-2017,62.7
ZTS,01-09-2017,62.87
ZTS,05-09-2017,63.17
ZTS,06-09-2017,63.39
ZTS,07-09-2017,64.85
ZTS,08-09-2017,64.7
ZTS,11-09-2017,65.28
ZTS,12-09-2017,65.4
ZTS,13-09-2017,65.28
ZTS,14-09-2017,65.25
ZTS,15-09-2017,65.2
ZTS,18-09-2017,65.2
ZTS,19-09-2017,64.78
ZTS,20-09-2017,64.48
ZTS,21-09-2017,64.24
ZTS,22-09-2017,64.16
ZTS,25-09-2017,63.67
ZTS,26-09-2017,63.33
ZTS,27-09-2017,63.21
ZTS,28-09-2017,63.32
ZTS,29-09-2017,63.76
ZTS,02-10-2017,63.75
ZTS,03-10-2017,63.59
ZTS,04-10-2017,63.57
ZTS,05-10-2017,63.75
ZTS,06-10-2017,63.75
ZTS,09-10-2017,63.73
ZTS,10-10-2017,63.99
ZTS,11-10-2017,64.28
ZTS,12-10-2017,64.91
ZTS,13-10-2017,65.44
ZTS,16-10-2017,65.71
ZTS,17-10-2017,65.81
ZTS,18-10-2017,65.56
ZTS,19-10-2017,65.58
ZTS,20-10-2017,65.94
ZTS,23-10-2017,65.28
ZTS,24-10-2017,64.98
ZTS,25-10-2017,64.38
ZTS,26-10-2017,63.74
ZTS,27-10-2017,64.05
ZTS,30-10-2017,63.24
ZTS,31-10-2017,63.82
ZTS,01-11-2017,64.51
ZTS,02-11-2017,67.31
ZTS,03-11-2017,68.69
ZTS,06-11-2017,69.71
ZTS,07-11-2017,68.45
ZTS,08-11-2017,69.51
ZTS,09-11-2017,69.3
ZTS,10-11-2017,69.13
ZTS,13-11-2017,68.88
ZTS,14-11-2017,69.9
ZTS,15-11-2017,69.62
ZTS,16-11-2017,70.41
ZTS,17-11-2017,70.79
ZTS,20-11-2017,70.95
ZTS,21-11-2017,71.36
ZTS,22-11-2017,71.07
ZTS,24-11-2017,71.29
ZTS,27-11-2017,71.54
ZTS,28-11-2017,71.39
ZTS,29-11-2017,71.61
ZTS,30-11-2017,72.29
ZTS,01-12-2017,72.3
ZTS,04-12-2017,71.02
ZTS,05-12-2017,70.85
ZTS,06-12-2017,70.97
ZTS,07-12-2017,71.64
ZTS,08-12-2017,71.88
ZTS,11-12-2017,71.77
ZTS,12-12-2017,72.23
ZTS,13-12-2017,72.38
ZTS,14-12-2017,71.76
ZTS,15-12-2017,71.96
ZTS,18-12-2017,72.63
ZTS,19-12-2017,72.8
ZTS,20-12-2017,72.71
ZTS,21-12-2017,72.28
ZTS,22-12-2017,71.99
ZTS,26-12-2017,72.34
ZTS,27-12-2017,72.45
ZTS,28-12-2017,72.39
ZTS,29-12-2017,72.04
ZTS,02-01-2018,71.77
ZTS,03-01-2018,72.1
ZTS,04-01-2018,72.53
ZTS,05-01-2018,73.36
ZTS,08-01-2018,74.24
ZTS,09-01-2018,75.11
ZTS,10-01-2018,73.91
ZTS,11-01-2018,74.59
ZTS,12-01-2018,75.39
ZTS,16-01-2018,75.54
ZTS,17-01-2018,76.77
ZTS,18-01-2018,76.33
ZTS,19-01-2018,76.62
ZTS,22-01-2018,77.48
ZTS,23-01-2018,77.59
ZTS,24-01-2018,78.33
ZTS,25-01-2018,79.25
ZTS,26-01-2018,80.09
ZTS,29-01-2018,79.18
ZTS,30-01-2018,78.35
ZTS,31-01-2018,76.73
ZTS,01-02-2018,77.82
ZTS,02-02-2018,76.78
ZTS,05-02-2018,73.83
ZTS,06-02-2018,73.27
ZTS,07-02-2018,73.86
